# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       7.357043021222e+13       1.359241745788e-14       1.396319104516e-25       6.299160304479e-09       1.167914900095e+22       1.414856238925e+04       1.923131664235e-10       1.040915821862e+18       3.636900914969e-09       8.061061870468e+43       9.893665070487e+32       5.307931372344e+33       7.990447904210e+28       6.334645306189e-13       6.186061458870e+42       7.990447904210e+28       6.334645306189e-13       6.186061458870e+42       7.990447904210e+28       6.334645306189e-13       6.186061458870e+42       3.456234893791e-08       1.173495455032e+41       1.364025213863e+44       1.364025213863e+44       4.546750712667e+43      -2.887147941923e+52       3.459536575068e-06       3.258103671734e+00 
       7.305901709257e+13       1.368756438008e-14       1.415935991615e-25       6.342816050164e-09       1.151734186509e+22       1.414856238925e+04       1.936593585884e-10       1.033680061431e+18       3.662359221374e-09       7.839247429430e+43       9.688773259127e+32       5.198007328452e+33       7.824970567651e+28       6.334645306189e-13       6.015840985839e+42       7.824970567651e+28       6.334645306189e-13       6.015840985839e+42       7.824970567651e+28       6.334645306189e-13       6.015840985839e+42       3.456234893791e-08       1.141204642407e+41       1.326491636373e+44       1.326491636373e+44       4.421638787703e+43      -2.788185636682e+52       3.538162406319e-06       3.185701367918e+00 
       7.255115897971e+13       1.378337733074e-14       1.435828476361e-25       6.388290785253e-09       1.135777646355e+22       1.414856238925e+04       1.950149740986e-10       1.026494599237e+18       3.687995735923e-09       7.623536606878e+43       9.488124633084e+32       5.090359744933e+33       7.662920166509e+28       6.334645306189e-13       5.850304431587e+42       7.662920166509e+28       6.334645306189e-13       5.850304431587e+42       7.662920166509e+28       6.334645306189e-13       5.850304431587e+42       3.456234893791e-08       1.109802368868e+41       1.289990861960e+44       1.289990861960e+44       4.299969539665e+43      -2.692615446447e+52       3.616788237570e-06       3.116446990354e+00 
       7.204683116158e+13       1.387986097206e-14       1.456000430625e-25       6.431946530938e-09       1.120042173855e+22       1.414856238925e+04       1.963800789172e-10       1.019359085637e+18       3.713811706074e-09       7.413761450905e+43       9.291631318561e+32       4.984941477670e+33       7.504225731025e+28       6.334645306189e-13       5.689322909767e+42       7.504225731025e+28       6.334645306189e-13       5.689322909767e+42       7.504225731025e+28       6.334645306189e-13       5.689322909767e+42       3.456234893791e-08       1.079264184685e+41       1.254494471213e+44       1.254494471213e+44       4.181648237181e+43      -2.600321100238e+52       3.695414068822e-06       3.050139607581e+00 
       7.154600909790e+13       1.397701999886e-14       1.476455780675e-25       6.477421266027e-09       1.104524706257e+22       1.414856238925e+04       1.977547394697e-10       1.012273173423e+18       3.739808388017e-09       7.209758631098e+43       9.099207261572e+32       4.881706358873e+33       7.348817761185e+28       6.334645306189e-13       5.532771080567e+42       7.348817761185e+28       6.334645306189e-13       5.532771080567e+42       7.348817761185e+28       6.334645306189e-13       5.532771080567e+42       3.456234893791e-08       1.049566312903e+41       1.219974826732e+44       1.219974826732e+44       4.066582755579e+43      -2.511190312476e+52       3.774039900073e-06       2.986595032423e+00 
       7.104866841896e+13       1.407485913885e-14       1.497198507938e-25       6.522896001115e-09       1.089222223243e+22       1.414856238925e+04       1.991390226460e-10       1.005236517799e+18       3.765987046732e-09       7.011369311369e+43       8.910768190259e+32       4.780609176861e+33       7.196628196275e+28       6.334645306189e-13       5.380527053125e+42       7.196628196275e+28       6.334645306189e-13       5.380527053125e+42       7.196628196275e+28       6.334645306189e-13       5.380527053125e+42       3.456234893791e-08       1.020685630833e+41       1.186405051606e+44       1.186405051606e+44       3.954683505163e+43      -2.425114646379e+52       3.852665731325e-06       2.925644113394e+00 
       7.055478492449e+13       1.417338315282e-14       1.518232649776e-25       6.568370736204e-09       1.074131746339e+22       1.414856238925e+04       2.005329958045e-10       9.982487763642e+17       3.792348956059e-09       6.818439026289e+43       8.726231577982e+32       4.681605656257e+33       7.047590385078e+28       6.334645306189e-13       5.232472290619e+42       7.047590385078e+28       6.334645306189e-13       5.232472290619e+42       7.047590385078e+28       6.334645306189e-13       5.232472290619e+42       3.456234893791e-08       9.925996520478e+40       1.153759008492e+44       1.153759008492e+44       3.845863361456e+43      -2.341989382033e+52       3.931291562576e-06       2.867131231126e+00 
       7.006433458242e+13       1.427259683489e-14       1.539562300272e-25       6.613845471293e-09       1.059250338335e+22       1.414856238925e+04       2.019367267751e-10       9.913096091005e+17       3.818895398751e-09       6.630817560821e+43       8.545516607178e+32       4.584652438603e+33       6.901639056684e+28       6.334645306189e-13       5.088491517981e+42       6.901639056684e+28       6.334645306189e-13       5.088491517981e+42       6.901639056684e+28       6.334645306189e-13       5.088491517981e+42       3.456234893791e-08       9.652865088749e+40       1.122011279264e+44       1.122011279264e+44       3.740037597364e+43      -2.261713388991e+52       4.009917393828e-06       2.810912971693e+00 
       6.957729352772e+13       1.437250501274e-14       1.561191611029e-25       6.661139195785e-09       1.044575102718e+22       1.414856238925e+04       2.033502838625e-10       9.844186783521e+17       3.845627666542e-09       6.448358833359e+43       8.368544133967e+32       4.489707063364e+33       6.758710291904e+28       6.334645306189e-13       4.948472632141e+42       6.758710291904e+28       6.334645306189e-13       4.948472632141e+42       6.758710291904e+28       6.334645306189e-13       4.948472632141e+42       3.456234893791e-08       9.387249353691e+40       1.091137145217e+44       1.091137145217e+44       3.637123817213e+43      -2.184189003240e+52       4.088543225079e-06       2.756856953006e+00 
       6.909363806129e+13       1.447311254783e-14       1.583124791972e-25       6.706613930874e-09       1.030103183098e+22       1.414856238925e+04       2.047737358496e-10       9.775756488104e+17       3.872547060208e-09       6.270920781994e+43       8.195236653489e+32       4.396727949342e+33       6.618741495275e+28       6.334645306189e-13       4.812306614745e+42       6.618741495275e+28       6.334645306189e-13       4.812306614745e+42       6.618741495275e+28       6.334645306189e-13       4.812306614745e+42       3.456234893791e-08       9.128942507555e+40       1.061112567829e+44       1.061112567829e+44       3.537041892591e+43      -2.109321908380e+52       4.167169056331e-06       2.704840784082e+00 
       6.861334464875e+13       1.457442433566e-14       1.605366112174e-25       6.753907655366e-09       1.015831762665e+22       1.414856238925e+04       2.062071520005e-10       9.707801874979e+17       3.899654889629e-09       6.098365253901e+43       8.025518265966e+32       4.305674376456e+33       6.481671367650e+28       6.334645306189e-13       4.679887447270e+42       6.481671367650e+28       6.334645306189e-13       4.679887447270e+42       6.481671367650e+28       6.334645306189e-13       4.679887447270e+42       3.456234893791e-08       8.877743433274e+40       1.031914170039e+44       1.031914170039e+44       3.439713899959e+43      -2.037021020879e+52       4.245794887582e-06       2.654751139932e+00 
       6.813638991932e+13       1.467644530601e-14       1.627919900684e-25       6.801201379858e-09       1.001758063629e+22       1.414856238925e+04       2.076506020645e-10       9.640319637516e+17       3.926952473856e-09       5.930557897776e+43       7.859314643456e+32       4.216506467918e+33       6.347439879349e+28       6.334645306189e-13       4.551112028483e+42       6.347439879349e+28       6.334645306189e-13       4.551112028483e+42       6.347439879349e+28       6.334645306189e-13       4.551112028483e+42       3.456234893791e-08       8.633456547877e+40       1.003519218046e+44       1.003519218046e+44       3.345064059986e+43      -1.967198379260e+52       4.324420718833e-06       2.606482937388e+00 
       6.766275066466e+13       1.477918042315e-14       1.650790547368e-25       6.848495104350e-09       9.878793466876e+21       1.414856238925e+04       2.091041562790e-10       9.573306492072e+17       3.954441141173e-09       5.767368059232e+43       7.696552997304e+32       4.129185172759e+33       6.215988243872e+28       6.334645306189e-13       4.425880094165e+42       6.215988243872e+28       6.334645306189e-13       4.425880094165e+42       6.215988243872e+28       6.334645306189e-13       4.425880094165e+42       3.456234893791e-08       8.395891650204e+40       9.759056036120e+43       9.759056036120e+43       3.253018678543e+43      -1.899769037087e+52       4.403046550085e-06       2.559938599220e+00 
       6.719240383780e+13       1.488263468612e-14       1.673982503768e-25       6.897607818246e-09       9.741929104884e+21       1.414856238925e+04       2.105678853729e-10       9.506759177827e+17       3.982122229161e-09       5.608668679066e+43       7.537162046265e+32       4.043672248735e+33       6.087258892150e+28       6.334645306189e-13       4.304094139043e+42       6.087258892150e+28       6.334645306189e-13       4.304094139043e+42       6.087258892150e+28       6.334645306189e-13       4.304094139043e+42       3.456234893791e-08       8.164863772819e+40       9.490518268458e+43       9.490518268458e+43       3.163506089326e+43      -1.834650959622e+52       4.481672381336e-06       2.515027395725e+00 
       6.672532655193e+13       1.498681312892e-14       1.697500283964e-25       6.944901542738e-09       9.606960911046e+21       1.414856238925e+04       2.120418605705e-10       9.440674456631e+17       4.009997084765e-09       5.454336194339e+43       7.381071985285e+32       3.959930245576e+33       5.961195447335e+28       6.334645306189e-13       4.185659340878e+42       5.961195447335e+28       6.334645306189e-13       4.185659340878e+42       5.961195447335e+28       6.334645306189e-13       4.185659340878e+42       3.456234893791e-08       7.940193037993e+40       9.229369794637e+43       9.229369794637e+43       3.076456598056e+43      -1.771764924016e+52       4.560298212588e-06       2.471664854420e+00 
       6.626149607938e+13       1.509172082082e-14       1.721348465453e-25       6.994014256634e-09       9.473862615167e+21       1.414856238925e+04       2.135261535945e-10       9.375049112841e+17       4.038067064358e-09       5.304250442161e+43       7.228214454929e+32       3.877922488582e+33       5.837742700110e+28       6.334645306189e-13       4.070483486631e+42       5.837742700110e+28       6.334645306189e-13       4.070483486631e+42       5.837742700110e+28       6.334645306189e-13       4.070483486631e+42       3.456234893791e-08       7.721704517652e+40       8.975407285106e+43       8.975407285106e+43       2.991802428215e+43      -1.711034422928e+52       4.638924043839e-06       2.429772229769e+00 
       6.580088985043e+13       1.519736286657e-14       1.745531690044e-25       7.043126970530e-09       9.342608311008e+21       1.414856238925e+04       2.150208366697e-10       9.309879953168e+17       4.066333533808e-09       5.158294566141e+43       7.078522511446e+32       3.797613062567e+33       5.716846584509e+28       6.334645306189e-13       3.958476900669e+42       5.716846584509e+28       6.334645306189e-13       3.958476900669e+42       5.716846584509e+28       6.334645306189e-13       3.958476900669e+42       3.456234893791e-08       7.509228097180e+40       8.728433005291e+43       8.728433005291e+43       2.909477668280e+43      -1.652385571451e+52       4.717549875091e-06       2.389276025940e+00 
       6.534348545226e+13       1.530374440663e-14       1.770054664757e-25       7.092239684425e-09       9.213172451242e+21       1.414856238925e+04       2.165259825264e-10       9.245163806523e+17       4.094797868544e-09       5.016354925399e+43       6.931930597449e+32       3.718966796124e+33       5.598454154240e+28       6.334645306189e-13       3.849552374943e+42       5.598454154240e+28       6.334645306189e-13       3.849552374943e+42       5.598454154240e+28       6.334645306189e-13       3.849552374943e+42       3.456234893791e-08       7.302598342966e+40       8.488254661632e+43       8.488254661632e+43       2.829418220397e+43      -1.595747017214e+52       4.796175706342e-06       2.350107566498e+00 
